Haul ID,Line,Stratum,Species,Length,Flag
dc42524b-107b-4a94-8e64-b40e2add3411,44,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,45,5,1,F073,0
dc42524b-107b-4a94-8e64-b40e2add3411,46,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,47,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,48,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,49,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,50,5,1,M052,0
dc42524b-107b-4a94-8e64-b40e2add3411,51,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,52,5,1,F076,0
dc42524b-107b-4a94-8e64-b40e2add3411,53,5,1,F075,0
dc42524b-107b-4a94-8e64-b40e2add3411,54,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,55,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,56,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,57,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,58,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,59,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,60,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,61,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,62,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,63,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,64,5,1,F083,0
dc42524b-107b-4a94-8e64-b40e2add3411,65,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,66,5,1,F050,0
dc42524b-107b-4a94-8e64-b40e2add3411,67,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,68,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,69,5,1,M047,0
dc42524b-107b-4a94-8e64-b40e2add3411,70,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,71,5,1,F073,0
dc42524b-107b-4a94-8e64-b40e2add3411,72,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,73,5,3,F027,0
dc42524b-107b-4a94-8e64-b40e2add3411,74,5,12,F037,0
dc42524b-107b-4a94-8e64-b40e2add3411,75,5,12,F024,0
dc42524b-107b-4a94-8e64-b40e2add3411,76,5,12,F040,0
dc42524b-107b-4a94-8e64-b40e2add3411,77,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,78,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,79,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,80,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,81,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,82,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,83,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,84,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,85,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,86,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,87,5,3,F026,0
dc42524b-107b-4a94-8e64-b40e2add3411,88,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,89,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,90,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,91,5,1,M062,0
dc42524b-107b-4a94-8e64-b40e2add3411,92,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,93,5,1,M064,0
dc42524b-107b-4a94-8e64-b40e2add3411,94,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,95,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,96,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,97,5,1,M044,0
dc42524b-107b-4a94-8e64-b40e2add3411,98,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,99,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,100,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,101,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,102,5,12,F033,0
dc42524b-107b-4a94-8e64-b40e2add3411,103,5,1,F057,0
dc42524b-107b-4a94-8e64-b40e2add3411,104,5,1,F071,0
dc42524b-107b-4a94-8e64-b40e2add3411,105,5,1,F070,0
dc42524b-107b-4a94-8e64-b40e2add3411,106,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,107,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,108,5,1,F076,0
dc42524b-107b-4a94-8e64-b40e2add3411,109,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,110,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,111,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,112,5,3,F026,0
dc42524b-107b-4a94-8e64-b40e2add3411,113,5,3,F026,0
dc42524b-107b-4a94-8e64-b40e2add3411,114,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,115,5,1,F069,0
dc42524b-107b-4a94-8e64-b40e2add3411,116,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,117,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,118,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,119,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,120,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,121,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,122,5,1,F059,0
dc42524b-107b-4a94-8e64-b40e2add3411,123,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,124,5,1,M041,0
dc42524b-107b-4a94-8e64-b40e2add3411,125,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,126,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,127,5,1,F044,0
dc42524b-107b-4a94-8e64-b40e2add3411,128,5,1,M054,0
dc42524b-107b-4a94-8e64-b40e2add3411,129,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,130,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,131,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,132,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,133,5,1,M053,0
dc42524b-107b-4a94-8e64-b40e2add3411,134,5,1,F047,0
dc42524b-107b-4a94-8e64-b40e2add3411,135,5,1,M051,0
dc42524b-107b-4a94-8e64-b40e2add3411,136,5,1,F074,0
dc42524b-107b-4a94-8e64-b40e2add3411,137,5,1,F070,0
dc42524b-107b-4a94-8e64-b40e2add3411,138,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,139,5,1,F057,0
dc42524b-107b-4a94-8e64-b40e2add3411,140,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,141,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,142,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,143,5,1,M052,0
dc42524b-107b-4a94-8e64-b40e2add3411,144,5,1,M054,0
dc42524b-107b-4a94-8e64-b40e2add3411,145,5,1,F071,0
dc42524b-107b-4a94-8e64-b40e2add3411,146,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,147,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,148,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,149,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,150,5,1,F058,0
dc42524b-107b-4a94-8e64-b40e2add3411,151,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,152,5,1,F058,0
dc42524b-107b-4a94-8e64-b40e2add3411,153,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,154,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,155,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,156,5,1,F080,0
dc42524b-107b-4a94-8e64-b40e2add3411,157,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,158,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,159,5,3,F026,0
dc42524b-107b-4a94-8e64-b40e2add3411,160,5,3,F027,0
dc42524b-107b-4a94-8e64-b40e2add3411,161,5,3,F027,0
dc42524b-107b-4a94-8e64-b40e2add3411,162,5,3,F025,0
dc42524b-107b-4a94-8e64-b40e2add3411,163,5,3,F025,0
dc42524b-107b-4a94-8e64-b40e2add3411,164,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,165,5,1,F078,0
dc42524b-107b-4a94-8e64-b40e2add3411,166,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,167,5,1,M053,0
dc42524b-107b-4a94-8e64-b40e2add3411,168,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,169,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,170,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,171,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,172,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,173,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,174,5,1,F058,0
dc42524b-107b-4a94-8e64-b40e2add3411,175,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,176,5,1,M044,0
dc42524b-107b-4a94-8e64-b40e2add3411,177,5,1,F054,0
dc42524b-107b-4a94-8e64-b40e2add3411,178,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,179,5,1,F050,0
dc42524b-107b-4a94-8e64-b40e2add3411,180,5,1,M069,0
dc42524b-107b-4a94-8e64-b40e2add3411,181,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,182,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,183,5,1,M053,0
dc42524b-107b-4a94-8e64-b40e2add3411,184,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,185,5,1,M049,0
dc42524b-107b-4a94-8e64-b40e2add3411,186,5,3,F025,0
dc42524b-107b-4a94-8e64-b40e2add3411,187,5,3,F027,0
dc42524b-107b-4a94-8e64-b40e2add3411,188,5,12,F037,0
dc42524b-107b-4a94-8e64-b40e2add3411,189,5,12,F035,0
dc42524b-107b-4a94-8e64-b40e2add3411,190,5,1,F069,0
dc42524b-107b-4a94-8e64-b40e2add3411,191,5,1,M044,0
dc42524b-107b-4a94-8e64-b40e2add3411,192,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,193,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,194,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,195,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,196,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,197,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,198,5,1,M053,0
dc42524b-107b-4a94-8e64-b40e2add3411,199,5,1,M052,0
dc42524b-107b-4a94-8e64-b40e2add3411,200,5,1,F079,0
dc42524b-107b-4a94-8e64-b40e2add3411,201,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,202,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,203,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,204,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,205,5,12,F037,0
dc42524b-107b-4a94-8e64-b40e2add3411,206,5,12,F044,0
dc42524b-107b-4a94-8e64-b40e2add3411,207,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,208,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,209,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,210,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,211,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,212,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,213,5,1,F057,0
dc42524b-107b-4a94-8e64-b40e2add3411,214,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,215,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,216,5,1,M062,0
dc42524b-107b-4a94-8e64-b40e2add3411,217,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,218,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,219,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,220,5,1,M049,0
dc42524b-107b-4a94-8e64-b40e2add3411,221,5,1,M053,0
dc42524b-107b-4a94-8e64-b40e2add3411,222,5,3,F026,0
dc42524b-107b-4a94-8e64-b40e2add3411,223,5,1,F057,0
dc42524b-107b-4a94-8e64-b40e2add3411,224,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,225,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,226,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,227,5,1,F069,0
dc42524b-107b-4a94-8e64-b40e2add3411,228,5,1,M054,0
dc42524b-107b-4a94-8e64-b40e2add3411,229,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,230,5,1,F069,0
dc42524b-107b-4a94-8e64-b40e2add3411,231,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,232,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,233,5,1,F077,0
dc42524b-107b-4a94-8e64-b40e2add3411,234,5,1,M070,0
dc42524b-107b-4a94-8e64-b40e2add3411,235,5,1,M046,0
dc42524b-107b-4a94-8e64-b40e2add3411,236,5,12,F040,0
dc42524b-107b-4a94-8e64-b40e2add3411,237,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,238,5,1,M052,0
dc42524b-107b-4a94-8e64-b40e2add3411,239,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,240,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,241,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,242,5,1,M047,0
dc42524b-107b-4a94-8e64-b40e2add3411,243,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,244,5,1,F056,0
dc42524b-107b-4a94-8e64-b40e2add3411,245,5,1,M062,0
dc42524b-107b-4a94-8e64-b40e2add3411,246,5,1,M054,0
dc42524b-107b-4a94-8e64-b40e2add3411,247,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,248,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,249,5,1,F081,0
dc42524b-107b-4a94-8e64-b40e2add3411,250,5,1,M047,0
dc42524b-107b-4a94-8e64-b40e2add3411,251,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,252,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,253,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,254,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,255,5,12,F040,0
dc42524b-107b-4a94-8e64-b40e2add3411,256,5,1,F073,0
dc42524b-107b-4a94-8e64-b40e2add3411,257,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,258,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,259,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,260,5,1,F057,0
dc42524b-107b-4a94-8e64-b40e2add3411,261,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,262,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,263,5,1,M049,0
dc42524b-107b-4a94-8e64-b40e2add3411,264,5,1,F069,0
dc42524b-107b-4a94-8e64-b40e2add3411,265,5,1,M049,0
dc42524b-107b-4a94-8e64-b40e2add3411,266,5,3,F025,0
dc42524b-107b-4a94-8e64-b40e2add3411,267,5,1,M064,0
dc42524b-107b-4a94-8e64-b40e2add3411,268,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,269,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,270,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,271,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,272,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,273,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,274,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,275,5,1,M047,0
dc42524b-107b-4a94-8e64-b40e2add3411,276,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,277,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,278,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,279,5,1,M053,0
dc42524b-107b-4a94-8e64-b40e2add3411,280,5,1,F058,0
dc42524b-107b-4a94-8e64-b40e2add3411,281,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,282,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,283,5,1,F072,0
dc42524b-107b-4a94-8e64-b40e2add3411,284,5,1,M054,0
dc42524b-107b-4a94-8e64-b40e2add3411,285,5,1,M043,0
dc42524b-107b-4a94-8e64-b40e2add3411,286,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,287,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,288,5,1,F059,0
dc42524b-107b-4a94-8e64-b40e2add3411,289,5,1,F053,0
dc42524b-107b-4a94-8e64-b40e2add3411,290,5,3,F024,0
dc42524b-107b-4a94-8e64-b40e2add3411,291,5,3,F031,0
dc42524b-107b-4a94-8e64-b40e2add3411,292,5,3,F024,0
dc42524b-107b-4a94-8e64-b40e2add3411,293,5,1,F059,0
dc42524b-107b-4a94-8e64-b40e2add3411,294,5,1,F044,0
dc42524b-107b-4a94-8e64-b40e2add3411,295,5,1,F065,0
dc42524b-107b-4a94-8e64-b40e2add3411,296,5,1,M052,0
dc42524b-107b-4a94-8e64-b40e2add3411,297,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,298,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,299,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,300,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,301,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,302,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,303,5,1,F054,0
dc42524b-107b-4a94-8e64-b40e2add3411,304,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,305,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,306,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,307,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,308,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,309,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,310,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,311,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,312,5,12,F036,0
dc42524b-107b-4a94-8e64-b40e2add3411,313,5,1,F062,0
dc42524b-107b-4a94-8e64-b40e2add3411,314,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,315,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,316,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,317,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,318,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,319,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,320,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,321,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,322,5,1,F073,0
dc42524b-107b-4a94-8e64-b40e2add3411,323,5,1,F059,0
dc42524b-107b-4a94-8e64-b40e2add3411,324,5,1,M049,0
dc42524b-107b-4a94-8e64-b40e2add3411,325,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,326,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,327,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,328,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,329,5,1,M054,0
dc42524b-107b-4a94-8e64-b40e2add3411,330,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,331,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,332,5,1,M048,0
dc42524b-107b-4a94-8e64-b40e2add3411,333,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,334,5,1,F069,0
dc42524b-107b-4a94-8e64-b40e2add3411,335,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,336,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,337,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,338,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,339,5,1,F057,0
dc42524b-107b-4a94-8e64-b40e2add3411,340,5,3,F024,0
dc42524b-107b-4a94-8e64-b40e2add3411,341,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,342,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,343,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,344,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,345,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,346,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,347,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,348,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,349,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,350,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,351,5,1,F071,0
dc42524b-107b-4a94-8e64-b40e2add3411,352,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,353,5,1,M060,0
dc42524b-107b-4a94-8e64-b40e2add3411,354,5,1,F067,0
dc42524b-107b-4a94-8e64-b40e2add3411,355,5,1,M059,0
dc42524b-107b-4a94-8e64-b40e2add3411,356,5,1,F048,0
dc42524b-107b-4a94-8e64-b40e2add3411,357,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,358,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,359,5,12,F045,0
dc42524b-107b-4a94-8e64-b40e2add3411,360,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,361,5,1,M043,0
dc42524b-107b-4a94-8e64-b40e2add3411,362,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,363,5,1,F068,0
dc42524b-107b-4a94-8e64-b40e2add3411,364,5,1,F058,0
dc42524b-107b-4a94-8e64-b40e2add3411,365,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,366,5,1,F059,0
dc42524b-107b-4a94-8e64-b40e2add3411,367,5,1,F059,0
dc42524b-107b-4a94-8e64-b40e2add3411,368,5,1,M057,0
dc42524b-107b-4a94-8e64-b40e2add3411,369,5,1,F074,0
dc42524b-107b-4a94-8e64-b40e2add3411,370,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,371,5,1,F066,0
dc42524b-107b-4a94-8e64-b40e2add3411,372,5,1,M062,0
dc42524b-107b-4a94-8e64-b40e2add3411,373,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,374,5,1,F064,0
dc42524b-107b-4a94-8e64-b40e2add3411,375,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,376,5,1,M058,0
dc42524b-107b-4a94-8e64-b40e2add3411,377,5,1,M063,0
dc42524b-107b-4a94-8e64-b40e2add3411,378,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,379,5,1,M055,0
dc42524b-107b-4a94-8e64-b40e2add3411,380,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,381,5,1,F052,0
dc42524b-107b-4a94-8e64-b40e2add3411,382,5,1,F063,0
dc42524b-107b-4a94-8e64-b40e2add3411,383,5,1,F060,0
dc42524b-107b-4a94-8e64-b40e2add3411,384,5,1,M061,0
dc42524b-107b-4a94-8e64-b40e2add3411,385,5,1,M056,0
dc42524b-107b-4a94-8e64-b40e2add3411,386,5,1,F061,0
dc42524b-107b-4a94-8e64-b40e2add3411,387,5,1,M051,0
